mu,m_neg_4,m_neg_3,m_neg_2,m_neg_1,m_0,m_1,m_2,m_3,m_4
0.179465776293823,3.58410292407007,2.58410292407007,1.58410292407007,0.58410292407007,0,1.41589707592993,2.41589707592993,3.41589707592993,4.41589707592993
0.183639398998331,3.57915742771354,2.57915742771354,1.57915742771354,0.579157427713543,0,1.42084257228646,2.42084257228646,3.42084257228646,4.42084257228646
0.187813021702838,3.57380435614137,2.57380435614137,1.57380435614137,0.57380435614137,0,1.42619564385863,2.42619564385863,3.42619564385863,4.42619564385863
0.191986644407346,3.56795022606003,2.56795022606003,1.56795022606003,0.567950226060029,0,1.43204977393997,2.43204977393997,3.43204977393997,4.43204977393997
0.196160267111853,3.56145507053153,2.56145507053153,1.56145507053153,0.561455070531529,0,1.43854492946847,2.43854492946847,3.43854492946847,4.43854492946847
0.200333889816361,3.55409192024025,2.55409192024025,1.55409192024025,0.554091920240249,0,1.44590807975975,2.44590807975975,3.44590807975975,4.44590807975975
0.204507512520868,3.54544488537743,2.54544488537743,1.54544488537743,0.545444885377433,0,1.45455511462257,2.45455511462257,3.45455511462257,4.45455511462257
0.208681135225376,3.5345688188764,2.5345688188764,1.5345688188764,0.534568818876395,0,1.4654311811236,2.4654311811236,3.4654311811236,4.4654311811236
0.212854757929883,3.5177652183874,2.5177652183874,1.5177652183874,0.517765218387397,0,1.4822347816126,2.4822347816126,3.4822347816126,4.4822347816126
0.217028380634391,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.221202003338898,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.225375626043406,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.229549248747913,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.233722871452421,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.237896494156928,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.242070116861436,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.246243739565943,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.250417362270451,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.254590984974958,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.258764607679466,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.262938230383973,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.267111853088481,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.271285475792988,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.275459098497496,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.279632721202003,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.283806343906511,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.287979966611018,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.292153589315526,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.296327212020033,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.300500834724541,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.304674457429048,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.308848080133556,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.313021702838063,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.317195325542571,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.321368948247078,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.325542570951586,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.329716193656094,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.333889816360601,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.338063439065108,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.342237061769616,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.346410684474124,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.350584307178631,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.354757929883139,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.358931552587646,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.363105175292154,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.367278797996661,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.371452420701169,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.375626043405676,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.379799666110184,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.383973288814691,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.388146911519199,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.392320534223706,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.396494156928214,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.400667779632721,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
0.404841402337229,3.5,2.5,1.5,0.5,0,1.5,2.5,3.5,4.5
