mu,m_neg_3,m_neg_2,m_neg_1,m_0,m_1,m_2,m_3
0.637729549248748,2.71784822210889,1.71784822210889,0.717848222108889,0,1.28215177789111,2.28215177789111,3.28215177789111
0.641068447412354,2.71828907425551,1.71828907425551,0.718289074255509,0,1.28171092574449,2.28171092574449,3.28171092574449
0.64440734557596,2.71875142973116,1.71875142973116,0.718751429731157,0,1.28124857026884,2.28124857026884,3.28124857026884
0.647746243739566,2.7192438992108,1.7192438992108,0.719243899210801,0,1.2807561007892,2.2807561007892,3.2807561007892
0.651085141903172,2.71976667029574,1.71976667029574,0.719766670295741,0,1.28023332970426,2.28023332970426,3.28023332970426
0.654424040066778,2.72031981685361,1.72031981685361,0.720319816853607,0,1.27968018314639,2.27968018314639,3.27968018314639
0.657762938230384,2.7209389062426,1.7209389062426,0.720938906242601,0,1.2790610937574,2.2790610937574,3.2790610937574
0.66110183639399,2.72156361840876,1.72156361840876,0.721563618408759,0,1.27843638159124,2.27843638159124,3.27843638159124
0.664440734557596,2.72222007119288,1.72222007119288,0.722220071192878,0,1.27777992880712,2.27777992880712,3.27777992880712
0.667779632721202,2.72286569368134,1.72286569368134,0.722865693681339,0,1.27713430631866,2.27713430631866,3.27713430631866
0.671118530884808,2.72358846283231,1.72358846283231,0.723588462832308,0,1.27641153716769,2.27641153716769,3.27641153716769
0.674457429048414,2.72434576859815,1.72434576859815,0.724345768598155,0,1.27565423140185,2.27565423140185,3.27565423140185
0.67779632721202,2.72513811066588,1.72513811066588,0.725138110665884,0,1.27486188933412,2.27486188933412,3.27486188933412
0.681135225375626,2.7260101322469,1.7260101322469,0.726010132246897,0,1.2739898677531,2.2739898677531,3.2739898677531
